Trd, 000321.062, 100
Trd, 000321.287, 100
Trd, 000323.575, 100
Trd, 000324.125, 100
Trd, 000324.862, 99
Trd, 000326.200, 98
Trd, 000326.325, 99
Trd, 000326.537, 98
Trd, 000328.600, 101
Trd, 000329.350, 106.0
Trd, 000331.575, 101.0
Trd, 000332.587, 101
Trd, 000336.525, 98
Trd, 000337.087, 98
Trd, 000338.187, 98
Trd, 000338.250, 97
Trd, 000339.100, 101
Trd, 000342.300, 102
Trd, 000342.762, 102
Trd, 000343.025, 101
Trd, 000344.687, 101.0
Trd, 000345.562, 99
Trd, 000345.675, 110.0
Trd, 000346.975, 95
Trd, 000349.212, 102
Trd, 000349.550, 104
Trd, 000352.300, 110.0
Trd, 000352.725, 105
Trd, 000355.525, 104
Trd, 000359.050, 106
Trd, 000360.650, 104
Trd, 000362.812, 102.0
Trd, 000363.700, 105
Trd, 000363.925, 101.0
Trd, 000366.775, 104
Trd, 000367.375, 110.0
Trd, 000372.025, 109.0
Trd, 000374.362, 107
Trd, 000374.612, 107
Trd, 000377.350, 107
Trd, 000378.375, 104
Trd, 000378.575, 104
Trd, 000382.275, 97
Trd, 000383.387, 97
Trd, 000384.625, 97
Trd, 000384.912, 97
Trd, 000387.412, 98
Trd, 000389.087, 98
Trd, 000390.262, 106.0
Trd, 000390.700, 97
Trd, 000392.487, 102
Trd, 000393.500, 103
Trd, 000394.537, 105
Trd, 000394.875, 106.0
Trd, 000398.725, 106.0
Trd, 000399.875, 106
Trd, 000403.025, 103
Trd, 000404.250, 102
Trd, 000405.337, 102
Trd, 000405.825, 101.0
Trd, 000406.475, 101
Trd, 000407.937, 101
Trd, 000408.787, 102
Trd, 000411.275, 103
Trd, 000411.975, 102
Trd, 000416.400, 101
Trd, 000417.050, 97
Trd, 000419.025, 103
Trd, 000419.412, 104
Trd, 000421.325, 108.0
Trd, 000421.812, 111.0
Trd, 000422.412, 101
Trd, 000422.887, 114.0
Trd, 000424.250, 96
Trd, 000430.212, 103
Trd, 000430.837, 100
Trd, 000431.262, 98
Trd, 000433.287, 102
Trd, 000434.525, 102
Trd, 000438.437, 99
Trd, 000439.025, 99
Trd, 000440.637, 101
Trd, 000440.875, 102
Trd, 000441.375, 102
Trd, 000442.375, 106.0
Trd, 000443.537, 106
Trd, 000447.262, 102
Trd, 000448.337, 105
Trd, 000449.737, 104
Trd, 000450.225, 103
Trd, 000452.037, 104
Trd, 000454.350, 108.0
Trd, 000455.375, 111.0
Trd, 000459.200, 102
Trd, 000461.350, 105
Trd, 000461.437, 103
Trd, 000468.200, 104
Trd, 000468.400, 102.0
Trd, 000468.862, 101.0
Trd, 000469.475, 97
Trd, 000470.787, 98
Trd, 000472.187, 97
Trd, 000473.087, 98
Trd, 000474.187, 105
Trd, 000474.500, 104
Trd, 000476.362, 100
Trd, 000477.662, 101
Trd, 000478.125, 101
Trd, 000478.437, 106.0
Trd, 000479.150, 108.0
Trd, 000480.762, 97
Trd, 000481.550, 96
Trd, 000482.300, 95
Trd, 000482.425, 93.0
Trd, 000482.800, 90
Trd, 000485.200, 107.0
Trd, 000487.375, 101.0
Trd, 000488.150, 101
Trd, 000492.825, 93.0
Trd, 000494.912, 99
Trd, 000495.537, 98
Trd, 000495.912, 98
Trd, 000497.500, 103
Trd, 000500.750, 99
Trd, 000500.800, 100
Trd, 000504.637, 99
Trd, 000505.125, 98
Trd, 000505.262, 97
Trd, 000507.437, 101
Trd, 000508.112, 102
Trd, 000509.050, 102
Trd, 000511.537, 100
Trd, 000512.025, 106
Trd, 000513.387, 98
Trd, 000514.087, 95
Trd, 000517.000, 97
Trd, 000520.112, 95.0
Trd, 000520.512, 106.0
Trd, 000522.587, 106.0
Trd, 000524.612, 101.0
Trd, 000527.212, 101
Trd, 000527.862, 102
Trd, 000528.575, 108.0
Trd, 000531.462, 103
Trd, 000532.512, 102
Trd, 000532.612, 103
Trd, 000532.887, 102
Trd, 000533.775, 101
Trd, 000534.275, 101
Trd, 000536.237, 108
Trd, 000538.025, 107.0
Trd, 000538.062, 108.0
Trd, 000540.387, 108
Trd, 000543.600, 112.0
Trd, 000543.987, 105
Trd, 000545.312, 105
Trd, 000545.337, 111.0
Trd, 000545.700, 107
Trd, 000546.112, 94
Trd, 000548.587, 103
Trd, 000550.462, 103
Trd, 000550.850, 99
Trd, 000552.337, 112.0
Trd, 000556.050, 107
Trd, 000559.300, 104.0
Trd, 000563.875, 106.0
Trd, 000564.625, 106
Trd, 000565.212, 104
Trd, 000568.275, 108.0
Trd, 000568.300, 111.0
Trd, 000570.212, 111
Trd, 000572.350, 110
Trd, 000573.000, 111.0
Trd, 000574.237, 109
Trd, 000577.900, 111.0
Trd, 000578.450, 107
Trd, 000578.600, 111
Trd, 000578.962, 107
Trd, 000581.912, 106
Trd, 000585.137, 106
Trd, 000585.950, 101.0
Trd, 000586.637, 95
Trd, 000588.925, 100
Trd, 000589.700, 98
Trd, 000591.425, 98
Trd, 000592.175, 98
Trd, 000593.325, 97
Trd, 000593.775, 98
Trd, 000594.425, 96
Trd, 000594.462, 98
Trd, 000595.925, 101
