Trd, 000007.163, 106.0
Trd, 000007.463, 106.0
Trd, 000008.325, 107.0
Trd, 000009.575, 88
Trd, 000010.712, 109
Trd, 000012.887, 101.0
Trd, 000013.387, 88
Trd, 000014.337, 87
Trd, 000014.600, 86
Trd, 000018.800, 85.0
Trd, 000019.637, 93
Trd, 000019.925, 83.0
Trd, 000022.450, 95
Trd, 000022.562, 96
Trd, 000022.962, 88
Trd, 000024.937, 105
Trd, 000025.000, 104.0
Trd, 000026.025, 112
Trd, 000026.137, 116.0
Trd, 000027.387, 106.0
Trd, 000030.700, 101.0
Trd, 000031.262, 115
Trd, 000032.162, 119.0
Trd, 000032.512, 98.0
Trd, 000033.125, 92
Trd, 000036.750, 110
Trd, 000038.975, 91
Trd, 000041.788, 99
Trd, 000044.888, 104
Trd, 000047.600, 102
Trd, 000047.650, 102
Trd, 000047.713, 98.0
Trd, 000048.800, 101
Trd, 000048.963, 95
Trd, 000049.738, 84
Trd, 000051.500, 97
Trd, 000052.800, 113
Trd, 000054.738, 96
Trd, 000055.388, 99
Trd, 000056.613, 98.0
Trd, 000057.013, 96
Trd, 000058.350, 115
Trd, 000058.913, 109
Trd, 000060.613, 113
Trd, 000060.738, 112
Trd, 000061.188, 116.0
Trd, 000061.975, 93.0
Trd, 000062.088, 90
Trd, 000063.188, 119.0
Trd, 000063.263, 85
Trd, 000064.350, 83
Trd, 000070.750, 96
Trd, 000071.438, 96
Trd, 000072.063, 108
Trd, 000074.038, 106
Trd, 000075.950, 102
Trd, 000076.325, 101
Trd, 000077.150, 96
Trd, 000078.975, 98
Trd, 000083.788, 99
Trd, 000085.988, 101.0
Trd, 000086.225, 100
Trd, 000087.663, 103.0
Trd, 000088.150, 99
Trd, 000090.900, 100
Trd, 000091.200, 116
Trd, 000092.088, 101
Trd, 000094.913, 103
Trd, 000095.850, 103
Trd, 000098.213, 103
Trd, 000101.450, 95
Trd, 000102.050, 105
Trd, 000105.113, 99.0
Trd, 000105.150, 98.0
Trd, 000106.013, 112
Trd, 000107.725, 94
Trd, 000109.938, 113
Trd, 000112.625, 113
Trd, 000113.863, 114
Trd, 000114.163, 105
Trd, 000115.500, 105
Trd, 000116.950, 107
Trd, 000119.563, 107
Trd, 000119.900, 107
Trd, 000119.913, 106.0
Trd, 000121.225, 108
Trd, 000122.188, 105
Trd, 000122.388, 104
Trd, 000122.550, 113.0
Trd, 000122.588, 93.0
Trd, 000122.838, 90
Trd, 000127.138, 98.0
Trd, 000130.575, 96
Trd, 000130.738, 88
Trd, 000131.113, 96
Trd, 000133.888, 97
Trd, 000134.613, 109
Trd, 000138.400, 97
Trd, 000139.063, 94.0
Trd, 000140.225, 93.0
Trd, 000140.350, 90
Trd, 000142.350, 109
Trd, 000143.013, 94
Trd, 000143.750, 96
Trd, 000146.713, 102
Trd, 000146.988, 112
Trd, 000150.600, 112
Trd, 000151.750, 112
Trd, 000152.850, 107
Trd, 000153.462, 113
Trd, 000154.400, 106.0
Trd, 000155.225, 96
Trd, 000156.025, 107
Trd, 000156.837, 108
Trd, 000159.150, 95
Trd, 000160.387, 111
Trd, 000164.087, 108
Trd, 000166.862, 106
Trd, 000166.875, 106.0
Trd, 000170.587, 99
Trd, 000171.725, 101
Trd, 000172.200, 101.0
Trd, 000173.462, 99
Trd, 000174.312, 103.0
Trd, 000177.000, 108
Trd, 000179.512, 111
Trd, 000179.725, 111
Trd, 000179.850, 108
Trd, 000180.587, 102
Trd, 000182.175, 108
Trd, 000183.425, 109
Trd, 000183.937, 114
Trd, 000184.750, 105
Trd, 000184.825, 110
Trd, 000187.162, 111
Trd, 000187.325, 111
Trd, 000187.862, 111.0
Trd, 000189.637, 98.0
Trd, 000193.550, 115.0
Trd, 000195.437, 114.0
Trd, 000196.362, 111
Trd, 000197.587, 98.0
Trd, 000197.637, 94
Trd, 000199.837, 93.0
Trd, 000200.000, 90
Trd, 000200.850, 87
Trd, 000203.675, 103
Trd, 000206.187, 98
Trd, 000208.387, 92
Trd, 000209.862, 92
Trd, 000210.412, 93
Trd, 000210.687, 101.0
Trd, 000212.487, 95
Trd, 000215.537, 95
Trd, 000215.862, 96
Trd, 000216.950, 113
Trd, 000217.325, 95
Trd, 000219.212, 96
Trd, 000220.187, 90
Trd, 000221.025, 87
Trd, 000221.450, 113
Trd, 000222.525, 89
Trd, 000223.162, 95
Trd, 000223.312, 114
Trd, 000227.600, 114.0
Trd, 000227.687, 107.0
Trd, 000231.437, 110
Trd, 000232.300, 109
Trd, 000234.000, 109
Trd, 000234.750, 108
Trd, 000235.737, 109.0
Trd, 000237.400, 106.0
